rank,content_id,client_id,position_tier,avg_position,impressions_90d,ctr,expected_ctr_for_tier,ctr_gap_score,reason_low_ctr_vs_tier,reason_high_stakes,reason_also_low_engagement
7262,content_05688a1937fe,client_4e07408562,page_1,7.4,11781,0.26,0.24,0.0,False,True,False
7263,content_b4f7016ed8da,client_bbb965ab0c,page_1,8.2,11781,0.29,0.24,0.0,False,True,False
7264,content_eecf843eea7a,client_7f2253d7e2,striking,10.1,11752,0.31,0.17,0.0,False,True,False
7265,content_331d6c4de07b,client_19581e27de,page_1,6.2,11751,0.49,0.24,0.0,False,True,False
7266,content_379f31961d75,client_19581e27de,striking,10.0,11749,0.25,0.17,0.0,False,True,False
7267,content_5f1a3348f24c,client_19581e27de,page_1,3.6,11746,0.28,0.24,0.0,False,True,True
7268,content_11102e17411b,client_f74efabef1,page_1,6.9,11743,0.32,0.24,0.0,False,True,False
7269,content_9b55935315f0,client_19581e27de,top_3,2.9,11739,0.23,0.2,0.0,False,True,False
7270,content_bc84e6e60714,client_19581e27de,page_1,5.0,11709,0.28,0.24,0.0,False,True,True
7271,content_9edb498a70d6,client_19581e27de,top_3,2.9,11700,0.95,0.2,0.0,False,True,False
7272,content_1f82ee9ada91,client_bbb965ab0c,striking,12.7,11698,0.28,0.17,0.0,False,True,False
7273,content_c4ea8ed01996,client_4e07408562,page_1,9.4,11695,0.31,0.24,0.0,False,True,False
7274,content_3a43a326c757,client_6208ef0f77,striking,16.8,11690,0.64,0.17,0.0,False,True,False
7275,content_3713b7b66d7b,client_19581e27de,page_1,4.4,11684,0.33,0.24,0.0,False,True,False
7276,content_51d59fe2c05b,client_19581e27de,top_3,2.1,11683,0.66,0.2,0.0,False,True,False
7277,content_c1d62222290d,client_19581e27de,page_1,5.1,11681,0.37,0.24,0.0,False,True,False
7278,content_5ec5a85551c3,client_b4944c6ff0,page_1,4.8,11667,0.42,0.24,0.0,False,True,False
7279,content_95f489ab52f2,client_3fdba35f04,striking,16.5,11663,0.22,0.17,0.0,False,True,False
7280,content_3e6a34bb1bdf,client_19581e27de,page_1,5.0,11647,0.56,0.24,0.0,False,True,False
7281,content_4ce92c7b746c,client_19581e27de,page_1,3.3,11626,0.48,0.24,0.0,False,True,False
7282,content_81641d8402ae,client_349c41201b,page_1,3.1,11598,0.3,0.24,0.0,False,True,False
7283,content_b5f9d03cf1c5,client_19581e27de,page_1,6.9,11595,0.34,0.24,0.0,False,True,False
7284,content_b646c1e2b5d2,client_19581e27de,page_1,5.9,11585,0.34,0.24,0.0,False,True,False
7285,content_7a4ac8c6b0e7,client_6208ef0f77,page_1,9.0,11581,0.66,0.24,0.0,False,True,False
7286,content_58c454ab67d7,client_19581e27de,page_1,3.6,11580,0.38,0.24,0.0,False,True,True
7287,content_7d2f472cf89f,client_349c41201b,striking,18.4,11571,0.47,0.17,0.0,False,True,False
7288,content_0228defa82bb,client_19581e27de,page_1,8.6,11562,0.24,0.24,0.0,False,True,False
7289,content_a89bd32e72e6,client_4e07408562,striking,10.7,11551,0.58,0.17,0.0,False,True,False
7290,content_67f1b1a99996,client_349c41201b,page_1,4.9,11503,0.39,0.24,0.0,False,True,False
7291,content_a5c655dcb3bc,client_19581e27de,page_1,4.9,11499,0.42,0.24,0.0,False,True,True
7292,content_9c30538ef131,client_4e07408562,striking,11.2,11492,0.95,0.17,0.0,False,True,False
7293,content_3af703c71f88,client_bbb965ab0c,page_1,7.2,11457,0.34,0.24,0.0,False,True,False
7294,content_75d8bbeba401,client_19581e27de,page_1,3.4,11456,0.63,0.24,0.0,False,True,False
7295,content_933b7d8e3c4f,client_4e07408562,page_1,7.5,11443,0.45,0.24,0.0,False,True,False
7296,content_907688f36763,client_f369cb89fc,page_1,4.8,11442,0.24,0.24,0.0,False,True,False
7297,content_1f7ef289aa97,client_f369cb89fc,striking,16.0,11441,0.21,0.17,0.0,False,True,False
7298,content_61496d5f6103,client_349c41201b,page_1,3.9,11436,0.69,0.24,0.0,False,True,True
7299,content_f658880b08c0,client_19581e27de,page_1,4.8,11421,0.28,0.24,0.0,False,True,True
7300,content_f6af135361fa,client_19581e27de,page_1,5.7,11394,0.38,0.24,0.0,False,True,True
7301,content_e676b1f15e56,client_19581e27de,page_1,3.1,11394,0.74,0.24,0.0,False,True,False
7302,content_476d9ac654e1,client_b4944c6ff0,page_1,3.7,11392,0.52,0.24,0.0,False,True,False
7303,content_e08f56f4dffc,client_19581e27de,top_3,1.7,11382,0.54,0.2,0.0,False,True,False
7304,content_9f17b1ec8d43,client_6208ef0f77,striking,19.0,11372,0.48,0.17,0.0,False,True,False
7305,content_033c4ef6958e,client_6208ef0f77,striking,19.1,11371,1.41,0.17,0.0,False,True,False
7306,content_59012b44adb8,client_4e07408562,striking,18.9,11363,0.18,0.17,0.0,False,True,False
7307,content_0acaee6f1eb7,client_3fdba35f04,striking,12.6,11361,0.25,0.17,0.0,False,True,False
7308,content_0c0ae627d301,client_19581e27de,page_1,3.5,11353,0.33,0.24,0.0,False,True,False
7309,content_b1e10c850118,client_3fdba35f04,striking,12.7,11343,0.35,0.17,0.0,False,True,False
7310,content_69881ed75d10,client_6208ef0f77,striking,19.8,11339,0.58,0.17,0.0,False,True,False
7311,content_8f18fe0041ec,client_19581e27de,page_1,3.8,11330,0.27,0.24,0.0,False,True,False
7312,content_eea87ba6f315,client_4e07408562,striking,17.8,11329,0.26,0.17,0.0,False,True,True
7313,content_23b1f26767c0,client_19581e27de,page_1,4.7,11320,0.49,0.24,0.0,False,True,True
7314,content_97368e87e6d1,client_3fdba35f04,page_1,8.6,11306,0.28,0.24,0.0,False,True,False
7315,content_7af97d24dafb,client_349c41201b,top_3,2.8,11303,0.89,0.2,0.0,False,True,False
7316,content_31376c6c1e9c,client_7f2253d7e2,page_1,6.3,11302,0.54,0.24,0.0,False,True,False
7317,content_b7ad4f302023,client_19581e27de,page_1,3.2,11295,0.42,0.24,0.0,False,True,False
7318,content_36b9bac1e6f1,client_6208ef0f77,striking,16.8,11284,1.0,0.17,0.0,False,True,False
7319,content_6da3125ed2a5,client_4e07408562,page_1,5.3,11260,0.45,0.24,0.0,False,True,False
7320,content_4fbb336ddfb6,client_f74efabef1,page_1,8.5,11259,0.7,0.24,0.0,False,True,False
7321,content_7dcf31a83b62,client_6208ef0f77,striking,17.0,11248,0.5,0.17,0.0,False,True,False
7322,content_78f21886b902,client_3fdba35f04,page_1,9.2,11242,0.28,0.24,0.0,False,True,False
7323,content_1e5237b7cb82,client_19581e27de,page_1,5.5,11242,0.3,0.24,0.0,False,True,False
7324,content_7a5be8f2ada6,client_19581e27de,page_1,4.3,11241,1.96,0.24,0.0,False,True,False
7325,content_c7d15ce0c936,client_19581e27de,top_3,2.1,11238,0.28,0.2,0.0,False,True,True
7326,content_cb68dbec7d3d,client_4e07408562,page_1,6.7,11228,0.39,0.24,0.0,False,True,False
7327,content_3486f0b9ca77,client_349c41201b,page_1,3.9,11225,0.35,0.24,0.0,False,True,False
7328,content_5c7986c4bc99,client_6208ef0f77,page_1,9.3,11205,0.28,0.24,0.0,False,True,False
7329,content_28804785d7ed,client_7f2253d7e2,page_1,3.0,11202,2.3,0.24,0.0,False,True,False
7330,content_8f4d1a6fcb5e,client_7f2253d7e2,striking,14.5,11171,1.2,0.17,0.0,False,True,False
7331,content_31c90b860ef8,client_4e07408562,page_1,3.6,11164,0.78,0.24,0.0,False,True,False
7332,content_92b2d9ecffd9,client_bbb965ab0c,page_1,8.9,11141,0.24,0.24,0.0,False,True,False
7333,content_7c2f3a6ac0f4,client_4e07408562,page_1,6.7,11140,0.29,0.24,0.0,False,True,False
7334,content_7f7e453e77d5,client_f369cb89fc,page_1,6.1,11134,0.4,0.24,0.0,False,True,False
7335,content_bf2c0c6c752b,client_6208ef0f77,striking,14.6,11130,0.19,0.17,0.0,False,True,False
7336,content_7d828ca2858e,client_6208ef0f77,striking,11.0,11128,0.31,0.17,0.0,False,True,False
7337,content_38691dd6e044,client_19581e27de,page_1,3.7,11123,0.49,0.24,0.0,False,True,False
7338,content_00e647ba1052,client_6208ef0f77,striking,17.0,11104,1.05,0.17,0.0,False,True,False
7339,content_5d63f5ceeb65,client_6208ef0f77,page_1,6.9,11099,0.62,0.24,0.0,False,True,False
7340,content_2f10edf406c3,client_6208ef0f77,striking,17.9,11081,1.71,0.17,0.0,False,True,False
7341,content_4c6ba98ab2f4,client_bbb965ab0c,page_1,4.7,11073,1.04,0.24,0.0,False,True,False
7342,content_95e4d31b4463,client_6208ef0f77,striking,16.0,11044,0.38,0.17,0.0,False,True,True
7343,content_2134dae47694,client_3fdba35f04,page_1,8.6,11038,0.7,0.24,0.0,False,True,False
7344,content_037ffd2ccce7,client_349c41201b,page_1,8.7,11037,0.39,0.24,0.0,False,True,False
7345,content_125bf66fb37b,client_6208ef0f77,striking,11.5,11026,0.93,0.17,0.0,False,True,False
7346,content_dd39c5616130,client_f369cb89fc,page_1,5.3,11015,0.34,0.24,0.0,False,True,False
7347,content_7a24738c1004,client_4e07408562,page_1,5.8,11012,0.31,0.24,0.0,False,True,False
7348,content_fc20dc014f77,client_4e07408562,striking,16.8,11011,0.41,0.17,0.0,False,True,False
7349,content_ddc38c59ab05,client_19581e27de,page_1,6.8,11007,0.32,0.24,0.0,False,True,True
7350,content_b1edb01d7ede,client_19581e27de,page_1,4.3,11003,0.49,0.24,0.0,False,True,False
7351,content_ae027b3816d3,client_6208ef0f77,striking,13.3,10995,0.22,0.17,0.0,False,True,True
7352,content_e7880cde6930,client_7f2253d7e2,page_1,5.5,10988,1.1,0.24,0.0,False,True,False
7353,content_7ccd303329e2,client_4e07408562,striking,16.5,10974,0.51,0.17,0.0,False,True,False
7354,content_fd2d2b57f310,client_4e07408562,striking,16.4,10969,0.54,0.17,0.0,False,True,False
7355,content_1cf48271e12d,client_4e07408562,striking,14.3,10966,0.66,0.17,0.0,False,True,False
7356,content_a61e74e4ef74,client_f369cb89fc,striking,12.8,10963,0.28,0.17,0.0,False,True,False
7357,content_27af54660ad5,client_6208ef0f77,page_1,9.4,10952,0.61,0.24,0.0,False,True,False
7358,content_3b2ebf066932,client_19581e27de,page_1,4.4,10943,0.24,0.24,0.0,False,True,False
7359,content_a519180b7a3f,client_6208ef0f77,striking,16.6,10934,0.55,0.17,0.0,False,True,False
7360,content_ecc7e3833235,client_3fdba35f04,page_1,8.4,10903,0.64,0.24,0.0,False,True,False
7361,content_2ae0945dbd66,client_19581e27de,page_1,4.2,10892,0.56,0.24,0.0,False,True,False
7362,content_f59522d6825f,client_19581e27de,top_3,2.5,10888,0.29,0.2,0.0,False,True,True
7363,content_7fc44f087081,client_6208ef0f77,striking,18.3,10879,0.58,0.17,0.0,False,True,False
7364,content_7c754c7eae39,client_19581e27de,page_1,7.8,10877,0.51,0.24,0.0,False,True,False
7365,content_1368f6d4145a,client_349c41201b,page_1,6.2,10868,0.51,0.24,0.0,False,True,False
7366,content_4e2c18f0b3e7,client_7f2253d7e2,page_1,5.3,10859,0.32,0.24,0.0,False,True,False
7367,content_e2b9d5c9757f,client_19581e27de,page_1,4.2,10857,0.82,0.24,0.0,False,True,False
7368,content_140af8481dd6,client_7f2253d7e2,page_1,9.2,10854,1.08,0.24,0.0,False,True,False
7369,content_2ec7394caeca,client_3fdba35f04,striking,15.7,10835,0.22,0.17,0.0,False,True,False
7370,content_2af2cf5efdc5,client_f74efabef1,page_1,7.3,10835,0.37,0.24,0.0,False,True,False
7371,content_52b3b6aa7721,client_19581e27de,page_1,5.2,10831,0.25,0.24,0.0,False,True,False
7372,content_4c359ff9287d,client_19581e27de,striking,11.3,10831,0.2,0.17,0.0,False,True,True
7373,content_efc2922376db,client_349c41201b,striking,12.6,10816,0.24,0.17,0.0,False,True,True
7374,content_6b563b6516d2,client_3fdba35f04,page_1,9.2,10808,0.49,0.24,0.0,False,True,False
7375,content_25d4eaa6ee1f,client_4e07408562,striking,18.6,10803,0.2,0.17,0.0,False,True,False
7376,content_d70bd00789d0,client_349c41201b,page_1,8.1,10796,0.27,0.24,0.0,False,True,True
7377,content_b90b0df85c3d,client_6208ef0f77,striking,16.6,10795,0.21,0.17,0.0,False,True,False
7378,content_7dbb9c61fe74,client_349c41201b,striking,14.9,10793,0.26,0.17,0.0,False,True,False
7379,content_181d0c8829a8,client_4e07408562,striking,13.3,10775,0.17,0.17,0.0,False,True,False
7380,content_b8180697676a,client_19581e27de,top_3,2.3,10773,0.2,0.2,0.0,False,True,True
7381,content_3fd3582f326d,client_7f2253d7e2,page_1,8.3,10765,0.98,0.24,0.0,False,True,False
7382,content_78964ea28e65,client_4e07408562,page_1,3.9,10753,0.47,0.24,0.0,False,True,False
7383,content_4874594d5af0,client_349c41201b,page_1,6.5,10739,0.45,0.24,0.0,False,True,True
7384,content_4b32d9f37045,client_349c41201b,page_1,3.7,10736,0.77,0.24,0.0,False,True,True
7385,content_777f6b11a8eb,client_4e07408562,page_1,4.9,10730,1.21,0.24,0.0,False,True,False
7386,content_029b4a49a9b9,client_19581e27de,page_1,3.3,10725,0.44,0.24,0.0,False,True,False
7387,content_6d8501560c85,client_349c41201b,page_1,6.3,10721,0.5,0.24,0.0,False,True,True
7388,content_1e7833e5b078,client_6208ef0f77,striking,19.3,10711,0.35,0.17,0.0,False,True,False
7389,content_081819fd358d,client_e629fa6598,page_1,4.9,10702,0.33,0.24,0.0,False,True,True
7390,content_5d4665d37704,client_19581e27de,page_1,5.8,10701,0.32,0.24,0.0,False,True,False
7391,content_4a46ee170015,client_6208ef0f77,striking,16.0,10691,0.72,0.17,0.0,False,True,False
7392,content_0521f6ff705f,client_6208ef0f77,page_1,6.7,10690,1.62,0.24,0.0,False,True,False
7393,content_6d3ae3fc0d22,client_6208ef0f77,striking,11.4,10688,0.65,0.17,0.0,False,True,False
7394,content_541dc74a2e65,client_19581e27de,page_1,6.4,10685,0.24,0.24,0.0,False,True,False
7395,content_c1f330d0aff3,client_4e07408562,page_1,5.5,10679,0.26,0.24,0.0,False,True,False
7396,content_8a3661028440,client_19581e27de,page_1,7.0,10662,0.26,0.24,0.0,False,True,False
7397,content_e759105801bc,client_3fdba35f04,striking,19.5,10658,0.53,0.17,0.0,False,True,False
7398,content_0fc75c6064b3,client_6208ef0f77,striking,10.8,10651,0.99,0.17,0.0,False,True,False
7399,content_dbab9882b828,client_3fdba35f04,page_1,5.1,10646,0.27,0.24,0.0,False,True,False
7400,content_4f4c1a6a18ad,client_6208ef0f77,striking,19.8,10643,1.18,0.17,0.0,False,True,False
7401,content_a10a30e09a15,client_19581e27de,page_1,5.5,10626,0.54,0.24,0.0,False,True,False
7402,content_9ff654abaa21,client_7f2253d7e2,striking,11.8,10620,0.65,0.17,0.0,False,True,False
7403,content_55a8960fec91,client_19581e27de,page_1,4.4,10616,0.53,0.24,0.0,False,True,False
7404,content_6c50f37e5d2f,client_19581e27de,page_1,5.3,10613,0.77,0.24,0.0,False,True,False
7405,content_88e8b9914a18,client_19581e27de,page_1,10.0,10610,0.25,0.24,0.0,False,True,False
7406,content_93f25ee7d65d,client_4e07408562,page_1,4.2,10603,0.48,0.24,0.0,False,True,False
7407,content_4572185fa042,client_3fdba35f04,striking,15.0,10574,0.32,0.17,0.0,False,True,True
7408,content_e82862dc3677,client_6208ef0f77,striking,19.9,10568,0.25,0.17,0.0,False,True,False
7409,content_864fec53a163,client_4e07408562,page_1,6.5,10564,1.46,0.24,0.0,False,True,False
7410,content_466386c747aa,client_4e07408562,striking,14.1,10554,0.24,0.17,0.0,False,True,False
7411,content_7efb373c54d6,client_19581e27de,page_1,5.5,10551,0.34,0.24,0.0,False,True,False
7412,content_14c9c88c943b,client_3fdba35f04,page_1,8.9,10545,1.1,0.24,0.0,False,True,False
7413,content_a9a286fdb354,client_19581e27de,page_1,3.2,10539,0.65,0.24,0.0,False,True,False
7414,content_01a8f35c2d78,client_6208ef0f77,striking,14.1,10539,0.52,0.17,0.0,False,True,False
7415,content_f854d38a561f,client_19581e27de,page_1,3.5,10538,0.67,0.24,0.0,False,True,True
7416,content_ec65751f64d5,client_19581e27de,page_1,4.6,10517,0.31,0.24,0.0,False,True,False
7417,content_0abcd9cc4578,client_19581e27de,page_1,3.0,10516,0.69,0.24,0.0,False,True,False
7418,content_065861730fc8,client_3fdba35f04,striking,10.9,10514,0.32,0.17,0.0,False,True,False
7419,content_875e770ae37c,client_bbb965ab0c,page_1,8.1,10511,0.4,0.24,0.0,False,True,False
7420,content_a22e31319610,client_3fdba35f04,page_1,5.9,10509,0.7,0.24,0.0,False,True,False
7421,content_63cf997b5d92,client_b4944c6ff0,striking,10.1,10509,0.35,0.17,0.0,False,True,False
7422,content_efe5e6cf67cf,client_3fdba35f04,page_1,3.2,10507,0.7,0.24,0.0,False,True,False
7423,content_6b23d633109d,client_6208ef0f77,striking,17.7,10493,0.51,0.17,0.0,False,True,False
7424,content_70885a0c5913,client_7f2253d7e2,striking,15.5,10490,0.26,0.17,0.0,False,True,False
7425,content_0390a273c940,client_a88a7902cb,striking,13.1,10484,0.34,0.17,0.0,False,True,False
7426,content_b608ba87efab,client_19581e27de,page_1,3.2,10468,0.27,0.24,0.0,False,True,True
7427,content_18c6c376df8c,client_4e07408562,striking,14.1,10447,0.97,0.17,0.0,False,True,False
7428,content_5bfda3888862,client_8b940be7fb,page_1,4.1,10446,0.46,0.24,0.0,False,True,True
7429,content_bb10ab588def,client_349c41201b,page_1,4.1,10444,0.44,0.24,0.0,False,True,False
7430,content_40be68af6880,client_19581e27de,page_1,6.6,10437,0.55,0.24,0.0,False,True,False
7431,content_2d12a2ae6fc7,client_f74efabef1,page_1,5.3,10428,0.24,0.24,0.0,False,True,False
7432,content_8ba4b34b1d89,client_19581e27de,page_1,3.2,10422,0.66,0.24,0.0,False,True,False
7433,content_63a3e0cc9f62,client_6208ef0f77,striking,16.7,10421,1.18,0.17,0.0,False,True,False
7434,content_2204f2f125c2,client_4e07408562,striking,15.1,10420,0.18,0.17,0.0,False,True,False
7435,content_6e330e904592,client_6208ef0f77,striking,12.9,10413,0.55,0.17,0.0,False,True,False
7436,content_5a751dc90d8b,client_349c41201b,striking,13.4,10413,0.34,0.17,0.0,False,True,False
7437,content_b3428bfc0d20,client_19581e27de,page_1,4.1,10402,0.5,0.24,0.0,False,True,True
7438,content_893e3155d4e8,client_19581e27de,page_1,7.8,10401,0.28,0.24,0.0,False,True,False
7439,content_14f04df34e25,client_19581e27de,page_1,5.7,10397,0.37,0.24,0.0,False,True,True
7440,content_b7ddf3aa588b,client_6208ef0f77,striking,12.5,10391,1.21,0.17,0.0,False,True,False
7441,content_0ee25c025858,client_19581e27de,page_1,3.8,10379,0.9,0.24,0.0,False,True,False
7442,content_d4e21a886ef8,client_4e07408562,page_1,5.7,10376,0.48,0.24,0.0,False,True,False
7443,content_104f5629949c,client_19581e27de,page_1,4.7,10365,0.88,0.24,0.0,False,True,False
7444,content_fd50faba8a6e,client_7f2253d7e2,page_1,4.6,10350,0.4,0.24,0.0,False,True,False
7445,content_178a7a973a76,client_19581e27de,top_3,2.0,10341,0.88,0.2,0.0,False,True,False
7446,content_f757709ea42f,client_4e07408562,striking,12.0,10327,0.38,0.17,0.0,False,True,False
7447,content_6a0e55841e2e,client_4e07408562,page_1,6.6,10318,0.25,0.24,0.0,False,True,False
7448,content_38d0f423e408,client_4e07408562,page_1,3.8,10296,0.33,0.24,0.0,False,True,False
7449,content_82171d72237f,client_3fdba35f04,page_1,7.2,10265,0.25,0.24,0.0,False,True,False
7450,content_8e04e83fece7,client_19581e27de,page_1,3.5,10258,0.97,0.24,0.0,False,True,False
7451,content_f282f1edfbe7,client_19581e27de,top_3,2.2,10247,0.36,0.2,0.0,False,True,True
7452,content_1d3b2f98747e,client_6208ef0f77,striking,15.0,10240,0.25,0.17,0.0,False,True,False
7453,content_6605878eeb0d,client_a88a7902cb,striking,11.9,10238,0.24,0.17,0.0,False,True,False
7454,content_e540f63bc134,client_4e07408562,page_1,4.1,10231,0.4,0.24,0.0,False,True,False
7455,content_172442bbc008,client_19581e27de,page_1,4.9,10221,0.32,0.24,0.0,False,True,True
7456,content_64c48978c95c,client_7f2253d7e2,page_1,4.9,10221,0.98,0.24,0.0,False,True,False
7457,content_f7abac02c1f6,client_6208ef0f77,striking,15.4,10221,0.68,0.17,0.0,False,True,False
7458,content_122eaf03916d,client_6208ef0f77,striking,17.2,10217,0.39,0.17,0.0,False,True,False
7459,content_86ff716905fe,client_19581e27de,page_1,3.5,10213,0.24,0.24,0.0,False,True,True
7460,content_3b4bd7278dc1,client_7f2253d7e2,page_1,7.9,10207,0.49,0.24,0.0,False,True,False
7461,content_c103df72e15c,client_4e07408562,striking,11.5,10205,0.17,0.17,0.0,False,True,True
7462,content_001be51d94db,client_19581e27de,page_1,6.5,10203,0.45,0.24,0.0,False,True,False
7463,content_e84ab3a65eb4,client_19581e27de,page_1,4.9,10199,0.34,0.24,0.0,False,True,False
7464,content_c4d96fe72d8f,client_f369cb89fc,page_1,4.0,10197,0.72,0.24,0.0,False,True,False
7465,content_cc9d0ccc7acc,client_b4944c6ff0,page_1,5.0,10195,0.36,0.24,0.0,False,True,False
7466,content_b581c64530b5,client_19581e27de,top_3,2.1,10187,0.48,0.2,0.0,False,True,False
7467,content_fd21cc3cb506,client_d4735e3a26,page_1,3.5,10186,1.97,0.24,0.0,False,True,False
7468,content_cdc6e20f9138,client_b4944c6ff0,page_1,5.3,10186,0.47,0.24,0.0,False,True,False
7469,content_5fb1baa0c840,client_3fdba35f04,striking,19.5,10180,0.18,0.17,0.0,False,True,False
7470,content_2c546f720c93,client_4e07408562,striking,12.8,10175,0.39,0.17,0.0,False,True,False
7471,content_fe6969d0d871,client_b4944c6ff0,page_1,3.6,10153,0.3,0.24,0.0,False,True,False
7472,content_f9ca4044fc87,client_4e07408562,page_1,9.1,10153,0.59,0.24,0.0,False,True,False
7473,content_3c38167810a7,client_19581e27de,top_3,2.1,10152,0.8,0.2,0.0,False,True,False
7474,content_f18c12f239fd,client_349c41201b,page_1,8.1,10142,0.98,0.24,0.0,False,True,True
7475,content_13a1133e5f3d,client_19581e27de,page_1,5.1,10139,0.47,0.24,0.0,False,True,False
7476,content_61f1658abb27,client_4e07408562,page_1,5.1,10134,0.44,0.24,0.0,False,True,False
7477,content_5790fbcc554d,client_3fdba35f04,striking,17.3,10109,0.33,0.17,0.0,False,True,False
7478,content_1c4751e20cf2,client_bbb965ab0c,page_1,5.8,10099,0.59,0.24,0.0,False,True,False
7479,content_51358c64f062,client_4e07408562,striking,15.2,10088,0.29,0.17,0.0,False,True,False
